Latitude,Longitude,ZoneType,Hour,Noise_dB,TrafficIndex,PM2.5
28.621005263157898,77.2161052631579,MainRoad,17,100.0,0.995,55.3
28.621005263157898,77.2161052631579,MainRoad,18,89.71,0.884,64.9
28.621005263157898,77.2161052631579,MainRoad,19,98.28,0.943,74.5
28.621005263157898,77.2161052631579,MainRoad,20,83.61,0.78,73.1
28.621005263157898,77.2161052631579,MainRoad,21,63.42,0.363,38.8
28.621005263157898,77.2161052631579,MainRoad,22,79.78,0.708,64.1
28.621005263157898,77.2161052631579,MainRoad,23,72.69,0.679,53.2
28.621005263157898,77.22084210526316,Residential,0,47.56,0.233,42.2
28.621005263157898,77.22084210526316,Residential,1,43.26,0.061,32.8
28.621005263157898,77.22084210526316,Residential,2,56.8,0.206,39.3
28.621005263157898,77.22084210526316,Residential,3,51.9,0.269,51.9
28.621005263157898,77.22084210526316,Residential,4,46.91,0.095,32.0
28.621005263157898,77.22084210526316,Residential,5,54.12,0.189,37.3
28.621005263157898,77.22084210526316,Residential,6,56.1,0.324,35.4
28.621005263157898,77.22084210526316,Residential,7,51.87,0.141,26.9
28.621005263157898,77.22084210526316,Residential,8,62.64,0.289,41.1
28.621005263157898,77.22084210526316,Residential,9,63.82,0.448,52.5
28.621005263157898,77.22084210526316,Residential,10,51.63,0.142,45.5
28.621005263157898,77.22084210526316,Residential,11,56.1,0.237,46.1
28.621005263157898,77.22084210526316,Residential,12,63.58,0.363,53.2
28.621005263157898,77.22084210526316,Residential,13,49.34,0.106,46.8
28.621005263157898,77.22084210526316,Residential,14,58.02,0.28,40.4
28.621005263157898,77.22084210526316,Residential,15,58.83,0.375,29.4
28.621005263157898,77.22084210526316,Residential,16,57.72,0.262,50.4
28.621005263157898,77.22084210526316,Residential,17,51.53,0.268,59.1
28.621005263157898,77.22084210526316,Residential,18,54.12,0.258,62.3
28.621005263157898,77.22084210526316,Residential,19,67.66,0.406,52.4
28.621005263157898,77.22084210526316,Residential,20,60.22,0.403,32.2
28.621005263157898,77.22084210526316,Residential,21,52.92,0.245,31.3
28.621005263157898,77.22084210526316,Residential,22,52.95,0.295,38.4
28.621005263157898,77.22084210526316,Residential,23,48.05,0.117,30.5
28.621005263157898,77.22557894736842,Market,0,64.87,0.339,56.3
28.621005263157898,77.22557894736842,Market,1,55.9,0.361,53.9
28.621005263157898,77.22557894736842,Market,2,57.67,0.431,40.6
28.621005263157898,77.22557894736842,Market,3,63.37,0.385,41.8
28.621005263157898,77.22557894736842,Market,4,55.9,0.234,34.2
28.621005263157898,77.22557894736842,Market,5,59.46,0.248,51.5
28.621005263157898,77.22557894736842,Market,6,80.3,0.726,67.5
28.621005263157898,77.22557894736842,Market,7,74.57,0.622,58.5
28.621005263157898,77.22557894736842,Market,8,82.15,0.672,52.5
28.621005263157898,77.22557894736842,Market,9,81.34,0.615,80.7
28.621005263157898,77.22557894736842,Market,10,83.68,0.72,55.4
28.621005263157898,77.22557894736842,Market,11,72.54,0.586,58.8
28.621005263157898,77.22557894736842,Market,12,78.62,0.578,63.6
28.621005263157898,77.22557894736842,Market,13,67.96,0.434,57.5
28.621005263157898,77.22557894736842,Market,14,73.34,0.63,54.9
28.621005263157898,77.22557894736842,Market,15,72.56,0.496,56.4
28.621005263157898,77.22557894736842,Market,16,62.22,0.409,37.5
28.621005263157898,77.22557894736842,Market,17,77.08,0.692,53.8
28.621005263157898,77.22557894736842,Market,18,76.76,0.664,53.5
28.621005263157898,77.22557894736842,Market,19,79.98,0.631,61.3
28.621005263157898,77.22557894736842,Market,20,72.75,0.578,55.4
28.621005263157898,77.22557894736842,Market,21,75.26,0.612,60.9
28.621005263157898,77.22557894736842,Market,22,58.19,0.279,41.8
28.621005263157898,77.22557894736842,Market,23,74.81,0.651,31.0
28.621005263157898,77.23031578947369,MainRoad,0,73.98,0.507,65.9
28.621005263157898,77.23031578947369,MainRoad,1,67.19,0.472,47.9
28.621005263157898,77.23031578947369,MainRoad,2,58.45,0.339,54.8
28.621005263157898,77.23031578947369,MainRoad,3,67.83,0.512,59.6
28.621005263157898,77.23031578947369,MainRoad,4,71.35,0.587,55.3
28.621005263157898,77.23031578947369,MainRoad,5,61.9,0.356,54.3
28.621005263157898,77.23031578947369,MainRoad,6,100.0,0.993,80.0
28.621005263157898,77.23031578947369,MainRoad,7,74.56,0.59,67.2
28.621005263157898,77.23031578947369,MainRoad,8,80.2,0.688,78.0
28.621005263157898,77.23031578947369,MainRoad,9,81.55,0.707,82.0
28.621005263157898,77.23031578947369,MainRoad,10,67.91,0.458,59.6
28.621005263157898,77.23031578947369,MainRoad,11,74.13,0.578,76.9
28.621005263157898,77.23031578947369,MainRoad,12,81.27,0.668,56.4
28.621005263157898,77.23031578947369,MainRoad,13,87.26,0.809,71.6
28.621005263157898,77.23031578947369,MainRoad,14,85.03,0.782,57.0
28.621005263157898,77.23031578947369,MainRoad,15,69.98,0.605,63.4
28.621005263157898,77.23031578947369,MainRoad,16,76.09,0.646,51.2
28.621005263157898,77.23031578947369,MainRoad,17,100.0,0.974,60.8
28.621005263157898,77.23031578947369,MainRoad,18,94.21,0.857,78.7
28.621005263157898,77.23031578947369,MainRoad,19,90.78,0.881,85.7
28.621005263157898,77.23031578947369,MainRoad,20,90.99,0.859,74.5
28.621005263157898,77.23031578947369,MainRoad,21,63.21,0.367,65.9
28.621005263157898,77.23031578947369,MainRoad,22,82.47,0.764,68.7
28.621005263157898,77.23031578947369,MainRoad,23,58.55,0.313,57.1
28.621005263157898,77.23505263157895,Residential,0,51.22,0.14,51.6
28.621005263157898,77.23505263157895,Residential,1,59.25,0.296,80.7
28.621005263157898,77.23505263157895,Residential,2,53.07,0.247,44.3
28.621005263157898,77.23505263157895,Residential,3,49.47,0.161,21.5
28.621005263157898,77.23505263157895,Residential,4,49.12,0.16,33.1
28.621005263157898,77.23505263157895,Residential,5,41.58,0.076,34.7
28.621005263157898,77.23505263157895,Residential,6,59.12,0.316,28.5
28.621005263157898,77.23505263157895,Residential,7,54.8,0.248,47.8
28.621005263157898,77.23505263157895,Residential,8,55.93,0.28,41.0
28.621005263157898,77.23505263157895,Residential,9,56.11,0.275,54.2
28.621005263157898,77.23505263157895,Residential,10,61.33,0.395,48.5
28.621005263157898,77.23505263157895,Residential,11,58.41,0.308,37.9
28.621005263157898,77.23505263157895,Residential,12,47.54,0.101,27.0
28.621005263157898,77.23505263157895,Residential,13,60.14,0.337,51.2
28.621005263157898,77.23505263157895,Residential,14,55.29,0.17,38.7
28.621005263157898,77.23505263157895,Residential,15,51.74,0.258,37.3
28.621005263157898,77.23505263157895,Residential,16,57.14,0.292,39.9
28.621005263157898,77.23505263157895,Residential,17,64.56,0.415,57.3
28.621005263157898,77.23505263157895,Residential,18,56.13,0.366,44.5
28.621005263157898,77.23505263157895,Residential,19,68.45,0.43,66.3
28.621005263157898,77.23505263157895,Residential,20,57.22,0.341,40.4
28.621005263157898,77.23505263157895,Residential,21,50.23,0.157,37.0
28.621005263157898,77.23505263157895,Residential,22,56.99,0.369,46.6
28.621005263157898,77.23505263157895,Residential,23,39.93,0.0,25.3
28.621005263157898,77.23978947368421,Industrial,0,79.82,0.651,66.9
28.621005263157898,77.23978947368421,Industrial,1,78.52,0.598,65.1
28.621005263157898,77.23978947368421,Industrial,2,62.37,0.364,44.6
28.621005263157898,77.23978947368421,Industrial,3,67.13,0.449,34.4
28.621005263157898,77.23978947368421,Industrial,4,69.43,0.55,52.1
28.621005263157898,77.23978947368421,Industrial,5,70.59,0.57,61.2
28.621005263157898,77.23978947368421,Industrial,6,69.01,0.509,41.2
28.621005263157898,77.23978947368421,Industrial,7,74.05,0.588,64.0
28.621005263157898,77.23978947368421,Industrial,8,74.51,0.464,37.6
28.621005263157898,77.23978947368421,Industrial,9,75.13,0.439,64.0
28.621005263157898,77.23978947368421,Industrial,10,62.23,0.294,58.7
28.621005263157898,77.23978947368421,Industrial,11,71.1,0.502,54.5
28.621005263157898,77.23978947368421,Industrial,12,80.12,0.638,65.4
28.621005263157898,77.23978947368421,Industrial,13,88.78,0.928,51.8
28.621005263157898,77.23978947368421,Industrial,14,83.04,0.736,75.9
28.621005263157898,77.23978947368421,Industrial,15,82.09,0.668,49.1
28.621005263157898,77.23978947368421,Industrial,16,86.57,0.752,83.5
28.621005263157898,77.23978947368421,Industrial,17,76.52,0.493,47.2
28.621005263157898,77.23978947368421,Industrial,18,92.92,0.869,63.7
28.621005263157898,77.23978947368421,Industrial,19,77.17,0.663,66.2
28.621005263157898,77.23978947368421,Industrial,20,78.7,0.514,68.4
28.621005263157898,77.23978947368421,Industrial,21,66.65,0.455,51.0
28.621005263157898,77.23978947368421,Industrial,22,81.6,0.708,58.7
28.621005263157898,77.23978947368421,Industrial,23,69.36,0.488,42.4
28.621005263157898,77.24452631578947,Residential,0,52.33,0.169,53.7
28.621005263157898,77.24452631578947,Residential,1,45.19,0.071,28.6
28.621005263157898,77.24452631578947,Residential,2,52.09,0.2,40.0
28.621005263157898,77.24452631578947,Residential,3,52.8,0.239,52.1
28.621005263157898,77.24452631578947,Residential,4,52.07,0.158,42.9
28.621005263157898,77.24452631578947,Residential,5,54.97,0.192,32.1
28.621005263157898,77.24452631578947,Residential,6,50.29,0.211,44.9
28.621005263157898,77.24452631578947,Residential,7,60.45,0.292,38.7
28.621005263157898,77.24452631578947,Residential,8,51.34,0.297,39.9
28.621005263157898,77.24452631578947,Residential,9,63.08,0.384,40.8
28.621005263157898,77.24452631578947,Residential,10,58.67,0.368,44.8
28.621005263157898,77.24452631578947,Residential,11,62.57,0.438,57.8
28.621005263157898,77.24452631578947,Residential,12,51.53,0.214,29.5
28.621005263157898,77.24452631578947,Residential,13,57.13,0.261,39.4
28.621005263157898,77.24452631578947,Residential,14,63.94,0.435,42.3
28.621005263157898,77.24452631578947,Residential,15,44.92,0.117,42.9
28.621005263157898,77.24452631578947,Residential,16,54.78,0.241,30.8
28.621005263157898,77.24452631578947,Residential,17,62.09,0.278,54.5
28.621005263157898,77.24452631578947,Residential,18,52.67,0.184,52.2
28.621005263157898,77.24452631578947,Residential,19,55.68,0.314,39.4
28.621005263157898,77.24452631578947,Residential,20,51.76,0.142,48.0
28.621005263157898,77.24452631578947,Residential,21,55.12,0.266,40.4
28.621005263157898,77.24452631578947,Residential,22,56.16,0.291,51.2
28.621005263157898,77.24452631578947,Residential,23,50.59,0.101,26.8
28.621005263157898,77.24926315789475,Residential,0,51.14,0.185,41.8
28.621005263157898,77.24926315789475,Residential,1,46.95,0.087,57.0
28.621005263157898,77.24926315789475,Residential,2,49.38,0.159,46.8
28.621005263157898,77.24926315789475,Residential,3,52.96,0.223,22.0
28.621005263157898,77.24926315789475,Residential,4,42.67,0.166,35.5
28.621005263157898,77.24926315789475,Residential,5,48.84,0.176,38.5
28.621005263157898,77.24926315789475,Residential,6,55.65,0.212,42.5
28.621005263157898,77.24926315789475,Residential,7,65.68,0.368,55.5
28.621005263157898,77.24926315789475,Residential,8,52.82,0.241,43.5
28.621005263157898,77.24926315789475,Residential,9,62.35,0.488,59.7
28.621005263157898,77.24926315789475,Residential,10,55.35,0.225,38.9
28.621005263157898,77.24926315789475,Residential,11,55.2,0.202,45.7
28.621005263157898,77.24926315789475,Residential,12,46.58,0.178,29.3
28.621005263157898,77.24926315789475,Residential,13,51.82,0.224,37.9
28.621005263157898,77.24926315789475,Residential,14,54.29,0.199,54.5
28.621005263157898,77.24926315789475,Residential,15,49.81,0.168,36.8
28.621005263157898,77.24926315789475,Residential,16,57.87,0.289,49.5
28.621005263157898,77.24926315789475,Residential,17,52.5,0.161,41.0
28.621005263157898,77.24926315789475,Residential,18,52.58,0.243,50.7
28.621005263157898,77.24926315789475,Residential,19,58.47,0.31,32.6
28.621005263157898,77.24926315789475,Residential,20,49.86,0.256,31.1
28.621005263157898,77.24926315789475,Residential,21,48.63,0.077,43.0
28.621005263157898,77.24926315789475,Residential,22,52.66,0.183,50.7
28.621005263157898,77.24926315789475,Residential,23,49.02,0.104,24.9
28.621005263157898,77.254,MainRoad,0,35.0,0.071,20.0
28.621005263157898,77.254,MainRoad,1,45.41,0.104,42.0
28.621005263157898,77.254,MainRoad,2,60.54,0.292,30.3
28.621005263157898,77.254,MainRoad,3,79.06,0.706,64.9
28.621005263157898,77.254,MainRoad,4,77.76,0.688,54.9
28.621005263157898,77.254,MainRoad,5,61.27,0.314,55.2
28.621005263157898,77.254,MainRoad,6,73.04,0.595,58.5
28.621005263157898,77.254,MainRoad,7,86.68,0.773,70.7
28.621005263157898,77.254,MainRoad,8,100.0,1.0,67.6
28.621005263157898,77.254,MainRoad,9,90.21,0.836,85.5
28.621005263157898,77.254,MainRoad,10,81.9,0.779,57.1
28.621005263157898,77.254,MainRoad,11,78.88,0.69,77.2
28.621005263157898,77.254,MainRoad,12,75.75,0.615,60.2
28.621005263157898,77.254,MainRoad,13,77.03,0.528,63.6
28.621005263157898,77.254,MainRoad,14,62.78,0.457,64.0
28.621005263157898,77.254,MainRoad,15,70.99,0.492,58.1
28.621005263157898,77.254,MainRoad,16,88.77,0.82,41.5
28.621005263157898,77.254,MainRoad,17,75.92,0.623,48.6
28.621005263157898,77.254,MainRoad,18,99.41,0.985,89.0
28.621005263157898,77.254,MainRoad,19,86.17,0.676,61.3
28.621005263157898,77.254,MainRoad,20,89.7,0.849,78.4
28.621005263157898,77.254,MainRoad,21,86.8,0.77,70.8
28.621005263157898,77.254,MainRoad,22,65.51,0.464,45.2
28.621005263157898,77.254,MainRoad,23,76.82,0.581,57.1
28.62574210526316,77.164,Residential,0,47.46,0.15,34.9
28.62574210526316,77.164,Residential,1,52.43,0.224,35.6
28.62574210526316,77.164,Residential,2,50.25,0.247,32.8
28.62574210526316,77.164,Residential,3,54.21,0.308,66.0
28.62574210526316,77.164,Residential,4,47.75,0.035,29.9
28.62574210526316,77.164,Residential,5,55.73,0.265,46.1
28.62574210526316,77.164,Residential,6,57.31,0.235,51.9
28.62574210526316,77.164,Residential,7,63.81,0.42,79.1
28.62574210526316,77.164,Residential,8,55.16,0.33,28.1
28.62574210526316,77.164,Residential,9,55.22,0.21,57.7
28.62574210526316,77.164,Residential,10,48.67,0.152,47.8
28.62574210526316,77.164,Residential,11,59.26,0.315,25.4
28.62574210526316,77.164,Residential,12,58.47,0.31,41.4
28.62574210526316,77.164,Residential,13,58.62,0.301,44.7
28.62574210526316,77.164,Residential,14,58.88,0.227,51.2
28.62574210526316,77.164,Residential,15,60.64,0.359,64.9
28.62574210526316,77.164,Residential,16,54.52,0.261,29.5
28.62574210526316,77.164,Residential,17,57.51,0.266,55.3
28.62574210526316,77.164,Residential,18,74.83,0.575,62.2
28.62574210526316,77.164,Residential,19,60.62,0.343,40.3
28.62574210526316,77.164,Residential,20,60.94,0.309,49.0
28.62574210526316,77.164,Residential,21,51.06,0.179,32.2
28.62574210526316,77.164,Residential,22,50.02,0.259,52.9
28.62574210526316,77.164,Residential,23,48.06,0.222,50.3
28.62574210526316,77.16873684210526,MainRoad,0,76.88,0.636,63.6
28.62574210526316,77.16873684210526,MainRoad,1,74.15,0.586,53.9
28.62574210526316,77.16873684210526,MainRoad,2,58.49,0.32,53.9
28.62574210526316,77.16873684210526,MainRoad,3,63.07,0.493,40.9
28.62574210526316,77.16873684210526,MainRoad,4,57.19,0.288,48.2
28.62574210526316,77.16873684210526,MainRoad,5,73.05,0.567,54.9
28.62574210526316,77.16873684210526,MainRoad,6,76.33,0.587,59.0
28.62574210526316,77.16873684210526,MainRoad,7,88.61,0.849,79.5
28.62574210526316,77.16873684210526,MainRoad,8,87.72,0.771,62.8
28.62574210526316,77.16873684210526,MainRoad,9,83.91,0.754,57.6
28.62574210526316,77.16873684210526,MainRoad,10,92.03,0.857,75.6
28.62574210526316,77.16873684210526,MainRoad,11,80.45,0.694,57.0
28.62574210526316,77.16873684210526,MainRoad,12,71.1,0.467,70.0
28.62574210526316,77.16873684210526,MainRoad,13,84.08,0.661,51.4
28.62574210526316,77.16873684210526,MainRoad,14,80.28,0.651,68.1
28.62574210526316,77.16873684210526,MainRoad,15,78.1,0.573,52.5
28.62574210526316,77.16873684210526,MainRoad,16,93.39,0.955,90.1
28.62574210526316,77.16873684210526,MainRoad,17,87.94,0.652,65.1
28.62574210526316,77.16873684210526,MainRoad,18,89.99,0.785,77.2
28.62574210526316,77.16873684210526,MainRoad,19,74.55,0.559,69.9
28.62574210526316,77.16873684210526,MainRoad,20,91.44,0.806,75.5
28.62574210526316,77.16873684210526,MainRoad,21,70.59,0.476,57.5
28.62574210526316,77.16873684210526,MainRoad,22,89.14,0.879,69.3
28.62574210526316,77.16873684210526,MainRoad,23,80.37,0.738,66.8
28.62574210526316,77.17347368421053,Residential,0,49.66,0.064,49.7
28.62574210526316,77.17347368421053,Residential,1,49.57,0.099,45.9
28.62574210526316,77.17347368421053,Residential,2,58.49,0.322,63.9
28.62574210526316,77.17347368421053,Residential,3,49.33,0.191,37.2
28.62574210526316,77.17347368421053,Residential,4,51.87,0.147,48.4
28.62574210526316,77.17347368421053,Residential,5,43.22,0.099,29.2
28.62574210526316,77.17347368421053,Residential,6,63.12,0.397,56.1
28.62574210526316,77.17347368421053,Residential,7,59.24,0.258,47.0
28.62574210526316,77.17347368421053,Residential,8,61.97,0.341,50.6
28.62574210526316,77.17347368421053,Residential,9,65.84,0.393,65.1
28.62574210526316,77.17347368421053,Residential,10,44.39,0.07,31.6
28.62574210526316,77.17347368421053,Residential,11,56.77,0.379,43.4
28.62574210526316,77.17347368421053,Residential,12,50.24,0.139,44.3
28.62574210526316,77.17347368421053,Residential,13,50.51,0.16,44.0
28.62574210526316,77.17347368421053,Residential,14,49.54,0.14,30.7
28.62574210526316,77.17347368421053,Residential,15,54.53,0.206,25.7
28.62574210526316,77.17347368421053,Residential,16,64.19,0.399,42.5
28.62574210526316,77.17347368421053,Residential,17,56.49,0.374,47.6
28.62574210526316,77.17347368421053,Residential,18,56.42,0.28,48.7
28.62574210526316,77.17347368421053,Residential,19,64.05,0.381,53.4
28.62574210526316,77.17347368421053,Residential,20,48.97,0.199,43.4
28.62574210526316,77.17347368421053,Residential,21,51.45,0.165,47.3
28.62574210526316,77.17347368421053,Residential,22,57.0,0.264,37.3
28.62574210526316,77.17347368421053,Residential,23,47.89,0.091,51.3
28.62574210526316,77.1782105263158,Residential,0,54.71,0.209,34.5
28.62574210526316,77.1782105263158,Residential,1,55.07,0.262,51.8
28.62574210526316,77.1782105263158,Residential,2,46.15,0.074,20.0
28.62574210526316,77.1782105263158,Residential,3,58.19,0.334,46.7
28.62574210526316,77.1782105263158,Residential,4,55.16,0.192,35.8
28.62574210526316,77.1782105263158,Residential,5,52.92,0.204,54.4
28.62574210526316,77.1782105263158,Residential,6,55.34,0.27,42.7
28.62574210526316,77.1782105263158,Residential,7,61.3,0.394,63.5
28.62574210526316,77.1782105263158,Residential,8,55.97,0.295,40.1
28.62574210526316,77.1782105263158,Residential,9,49.34,0.12,30.0
28.62574210526316,77.1782105263158,Residential,10,61.66,0.318,45.9
28.62574210526316,77.1782105263158,Residential,11,57.34,0.407,39.1
28.62574210526316,77.1782105263158,Residential,12,51.26,0.164,26.3
28.62574210526316,77.1782105263158,Residential,13,48.07,0.081,30.1
28.62574210526316,77.1782105263158,Residential,14,49.76,0.101,35.9
28.62574210526316,77.1782105263158,Residential,15,53.37,0.216,47.6
28.62574210526316,77.1782105263158,Residential,16,61.96,0.452,46.6
